frame,frame_id,node,text,font_size,contrast,finding_ids,review,url
MindLeverX — Homepage Concept,13:167,13:269,Awaiting real query stream,14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-269
MindLeverX — Homepage Concept,13:167,13:271,CHATGPT ANSWER ACCURACY,12,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-271
MindLeverX — Homepage Concept,13:167,13:272,Unmeasured,48,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-272
MindLeverX — Homepage Concept,13:167,13:273,No automated state implied,14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-273
MindLeverX — Homepage Concept,13:167,13:275,SOURCE REFERENCES,12,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-275
MindLeverX — Homepage Concept,13:167,13:276,Not Collected,48,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-276
MindLeverX — Homepage Concept,13:167,13:277,Awaiting active run parameters,14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-277
MindLeverX — Homepage Concept,13:167,I13:279;3:8,View illustrative report →,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I13-279;3-8
MindLeverX — Homepage Concept,13:167,13:281,"All states above are illustrative or unmeasured. The report product is local only; qualified collection, payment, and private delivery are unfinished.",14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-281
MindLeverX — Homepage Concept,13:167,13:283,PLAIN-LANGUAGE BASICS,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-283
MindLeverX — Homepage Concept,13:167,13:285,What is Generative Engine Optimization?,48,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-285
MindLeverX — Homepage Concept,13:167,13:287,"GEO refers to the structured work of making your brand’s original insights, technical data, and platform offerings readable and indexable for large language models.",18,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-287
MindLeverX — Homepage Concept,13:167,13:288,"Google’s current guidance for generative Search favors helpful original content and clear structure. It does not establish special GEO hacks for every AI system. MindLeverX does not guarantee rankings, citations, leads, revenue, or visibility lift.",14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-288
MindLeverX — Homepage Concept,13:167,13:290,OUR CORE PERSPECTIVE,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-290
MindLeverX — Homepage Concept,13:167,13:292,Clear evidence before confident recommendations.,48,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-292
MindLeverX — Homepage Concept,13:167,13:294,"MindLeverX is a developing concept built around practical clarity over hype: observe answers carefully, preserve context, and separate evidence from recommendations.",18,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-294
MindLeverX — Homepage Concept,13:167,13:295,"We publish no invented client testimonials, fake partner logos, or automated result claims. We are committed to showing the actual limits and boundaries of modern AI search platforms.",14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-295
MindLeverX — Homepage Concept,13:167,13:297,SERVICE STATUS UPDATE,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-297
MindLeverX — Homepage Concept,13:167,13:299,New audit requests and subscriptions are not currently open.,48,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-299
MindLeverX — Homepage Concept,13:167,13:300,"The product and operating process are still being developed. No booking flow, public waitlist, email list, checkout, or public contact address is configured.",18,8.995,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-300
MindLeverX — Homepage Concept,13:167,I13:302;3:8,Explore the method →,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I13-302;3-8
MindLeverX — Homepage Concept,13:167,13:307,MindLeverX.,20,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-307
MindLeverX — Homepage Concept,13:167,13:308,A proposed evidence-led Generative Engine Optimization review concept.,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-308
MindLeverX — Homepage Concept,13:167,13:310,Home,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-310
MindLeverX — Homepage Concept,13:167,13:311,Method,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-311
MindLeverX — Homepage Concept,13:167,13:312,What is GEO,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-312
MindLeverX — Homepage Concept,13:167,13:313,Example Report,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-313
MindLeverX — Homepage Concept,13:167,13:314,About,14,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-314
MindLeverX — Homepage Concept,13:167,13:317,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.",14,10.87,D12,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-317
MindLeverX — Homepage Concept / Mobile,13:322,13:324,9:41,14,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-324
MindLeverX — Homepage Concept / Mobile,13:322,13:334,MIND LEVER X,16,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-334
MindLeverX — Homepage Concept / Mobile,13:322,13:336,MENU,12,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-336
MindLeverX — Homepage Concept / Mobile,13:322,13:338,"Design intent: strong contrast, visible keyboard focus, and semantic reading order; validate against WCAG 2.2 AA before release.",14,8.685,D01,Finding linked,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-338
MindLeverX — Homepage Concept / Mobile,13:322,13:339,Mobile intent: collapse navigation and stack sections into a clear single-column reading order.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-339
MindLeverX — Homepage Concept / Mobile,13:322,13:342,UNDERSTAND OBSERVED AI ANSWERS,12,6.714,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-342
MindLeverX — Homepage Concept / Mobile,13:322,13:343,Understand how your business appears in AI answers—and what to improve next.,32,18.079,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-343
MindLeverX — Homepage Concept / Mobile,13:322,13:344,"MindLeverX helps a business understand how it appears in AI answers, starting with ChatGPT, and identify evidence-led next actions. Observed answers and ordinary search readiness are separate signals.",18,10.87,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-344
MindLeverX — Homepage Concept / Mobile,13:322,I13:346;3:8,Explore the method →,14,7.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I13-346;3-8
MindLeverX — Homepage Concept / Mobile,13:322,13:349,View illustrative report,12,9.69,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-349
MindLeverX — Homepage Concept / Mobile,13:322,13:351,PROPOSED OBSERVATION MATRIX,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-351
MindLeverX — Homepage Concept / Mobile,13:322,13:352,Evidence over scores.,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-352
MindLeverX — Homepage Concept / Mobile,13:322,13:355,01 / Raw Search Readiness,14,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-355
MindLeverX — Homepage Concept / Mobile,13:322,13:356,"Review crawlability, factual structure, and how clearly the site explains the business.",14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-356
MindLeverX — Homepage Concept / Mobile,13:322,13:358,02 / Observed LLM Answers,14,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-358
MindLeverX — Homepage Concept / Mobile,13:322,13:359,Proposed qualified collection of documented ChatGPT answers for defined buyer questions.,14,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-359
MindLeverX — Homepage Concept / Mobile,13:322,13:362,PROPOSED AUDIT PIPELINE,12,8.018,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-362
MindLeverX — Homepage Concept / Mobile,13:322,13:363,How the proposed service works,32,14.96,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-363
MindLeverX — Homepage Concept / Mobile,13:322,13:364,"A proposed evidence-led process. Qualified collection, payment, private delivery, and recurring operations are not yet production-ready.",14,8.995,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=13-364
MindLeverX — Homepage Concept / Mobile,13:322,I13:366;3:10,STAGE 01 / READY,12,8.685,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I13-366;3-10
MindLeverX — Homepage Concept / Mobile,13:322,I13:366;3:11,Search-Readiness Review,23,16.204,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I13-366;3-11
MindLeverX — Homepage Concept / Mobile,13:322,I13:366;3:12,"Analyze structured data, website architecture, and indexable reference materials before testing.",18,9.742,,No additional line-specific finding; section and shared-system findings still apply,https://www.figma.com/design/OTfzO4cl4mosafK3Y74ayI/?node-id=I13-366;3-12
