frame,node,parent,type,name,geometry,layout,bindings,reactions,review_scope
13:893,13:947,13:943,FRAME,Status Navigation,"[96, 354, 372, 70]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 16, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}}",null,Structural inventory; findings and text review identify assessed defects
13:893,13:948,13:947,INSTANCE,Button / Primary,"[0, 16, 252, 54]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:480"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:480"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,I13:948;3:8,13:948,TEXT,Label,"[16, 16, 220, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:893,13:950,13:947,TEXT,View availability,"[276, 34, 96, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:966"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:966"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,13:951,13:893,INSTANCE,Footer / Desktop,"[0, 2179, 1440, 272]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 64, 96, 64, 96, 48, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:305,13:951,FRAME,Footer Top,"[96, 64, 1248, 57]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:306,I13:951;13:305,FRAME,Footer Brand,"[0, 0, 481, 57]","[""VERTICAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:307,I13:951;13:306,TEXT,Footer Wordmark,"[0, 0, 122, 27]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:308,I13:951;13:306,TEXT,A proposed evidence-led Generative Engine Optimization review concept.,"[0, 35, 481, 22]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:309,I13:951;13:305,FRAME,Footer Links,"[837, 0, 411, 22]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:310,I13:951;13:309,TEXT,Home,"[0, 0, 39, 22]",null,null,"[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:167"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:167"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:311,I13:951;13:309,TEXT,Method,"[63, 0, 51, 22]",null,null,"[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:480"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:480"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:312,I13:951;13:309,TEXT,What is GEO,"[138, 0, 82, 22]",null,null,"[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:602"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:602"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:313,I13:951;13:309,TEXT,Example Report,"[244, 0, 103, 22]",null,null,"[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:682"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:682"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:314,I13:951;13:309,TEXT,About,"[371, 0, 40, 22]",null,null,"[{""action"": {""type"": ""NODE"", ""destinationId"": ""13:893"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""13:893"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:315,13:951,FRAME,Footer Bottom,"[96, 169, 1248, 39]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:316,I13:951;13:315,RECTANGLE,Rectangle,"[0, 0, 1248, 1]",null,null,null,Structural inventory; findings and text review identify assessed defects
13:893,I13:951;13:317,I13:951;13:315,TEXT,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.","[0, 17, 1248, 22]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:153,12:81,FRAME,Style Guide — Typography,"[2752, 0, 1280, 853]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:154,12:153,FRAME,Frame,"[0, 0, 1280, 64]","[""HORIZONTAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 0, 32, 0, 32, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:155,12:154,TEXT,MIND LEVER X · WEB FOUNDATIONS,"[32, 23.5, 210, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:156,12:154,TEXT,VERSION 1 · SEP 2026,"[1121, 23.5, 127, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:157,12:153,FRAME,Frame,"[0, 64, 1280, 225]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 56, 64, 48, 64, 14, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:158,12:157,TEXT,Typography,"[64, 56, 217, 55]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:159,12:157,TEXT,Manrope creates authority in headlines; DM Sans keeps supporting content highly readable.,"[64, 125, 700, 52]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:160,12:153,FRAME,Frame,"[0, 289, 1280, 307]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 64, 32, 64, 72, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:161,12:160,FRAME,Frame,"[64, 32, 300, 91]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:162,12:161,TEXT,Display & headings,"[0, 0, 300, 26]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:163,12:161,TEXT,"Use Manrope Bold for decisive, compact statements. Keep line lengths controlled and hierarchy obvious.","[0, 34, 300, 57]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:164,12:160,FRAME,Frame,"[436, 32, 780, 243]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 28, 28, 28, 28, 20, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:165,12:164,TEXT,Be found in the new era of search.,"[28, 28, 720, 150]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:166,12:164,TEXT,"Display · Manrope Bold · 82/92 desktop, 46/52 mobile","[28, 198, 305, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:167,12:153,FRAME,Frame,"[0, 596, 1280, 257]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 64, 32, 64, 72, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:168,12:167,FRAME,Frame,"[64, 32, 300, 72]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:169,12:168,TEXT,Body & utility,"[0, 0, 300, 26]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:170,12:168,TEXT,"Use DM Sans for paragraphs, labels, navigation, and controls.","[0, 34, 300, 38]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:171,12:167,FRAME,Frame,"[436, 32, 780, 193]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 28, 28, 28, 28, 20, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:172,12:171,TEXT,"When buyers ask AI for recommendations, will your business be part of the answer?","[28, 28, 720, 26]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:173,12:171,TEXT,Body · DM Sans Regular · 18/29,"[28, 74, 178, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:174,12:171,TEXT,AI VISIBILITY FOR BUSINESSES,"[28, 111, 174, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:153,12:175,12:171,TEXT,Label · DM Sans Bold · 12/18,"[28, 148, 161, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:108,12:81,FRAME,Style Guide — Color,"[1376, 0, 1280, 853]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:109,12:108,FRAME,Frame,"[0, 0, 1280, 64]","[""HORIZONTAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 0, 32, 0, 32, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:110,12:109,TEXT,MIND LEVER X · WEB FOUNDATIONS,"[32, 23.5, 210, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:111,12:109,TEXT,VERSION 1 · SEP 2026,"[1121, 23.5, 127, 17]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:112,12:108,FRAME,Frame,"[0, 64, 1280, 225]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 56, 64, 48, 64, 14, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:113,12:112,TEXT,Color system,"[64, 56, 240, 55]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:114,12:112,TEXT,"A dark, high-trust base with rust reserved for brand moments and important actions.","[64, 125, 700, 52]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:115,12:108,FRAME,Frame,"[0, 289, 1280, 324]","[""HORIZONTAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 32, 64, 32, 64, 72, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:116,12:115,FRAME,Frame,"[64, 32, 300, 72]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 8, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:117,12:116,TEXT,Core palette,"[0, 0, 300, 26]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:118,12:116,TEXT,"Use navy for depth, white for clarity, and rust selectively for identity and conversion.","[0, 34, 300, 38]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:119,12:115,FRAME,Frame,"[436, 32, 780, 260]","[""HORIZONTAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 28, 28, 28, 28, 12, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:120,12:119,FRAME,Frame,"[28, 28, 94, 204]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 136, 10, 10, 10, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:121,12:120,TEXT,Rust,"[10, 163, 74, 16]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:122,12:120,TEXT,#C05621,"[10, 179, 74, 15]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:123,12:119,FRAME,Frame,"[134, 28, 94, 204]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 136, 10, 10, 10, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:124,12:123,TEXT,Rust hover,"[10, 163, 74, 16]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:125,12:123,TEXT,#9D431D,"[10, 179, 74, 15]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:126,12:119,FRAME,Frame,"[240, 28, 94, 204]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 136, 10, 10, 10, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:127,12:126,TEXT,Rust tint,"[10, 163, 74, 16]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:128,12:126,TEXT,#F2D7C8,"[10, 179, 74, 15]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:129,12:119,FRAME,Frame,"[346, 28, 94, 204]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 136, 10, 10, 10, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:130,12:129,TEXT,Navy,"[10, 163, 74, 16]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:131,12:129,TEXT,#08111F,"[10, 179, 74, 15]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:132,12:119,FRAME,Frame,"[452, 28, 94, 204]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 136, 10, 10, 10, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:133,12:132,TEXT,Surface,"[10, 163, 74, 16]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:134,12:132,TEXT,#0E1D31,"[10, 179, 74, 15]",null,null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:135,12:119,FRAME,Frame,"[558, 28, 94, 204]","[""VERTICAL"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 136, 10, 10, 10, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
12:108,12:136,12:135,TEXT,Text,"[10, 163, 74, 16]",null,null,null,Structural inventory; findings and text review identify assessed defects
