source_id,title,url,record_statuses,recorded_check_dates,latest_retrieval_scope,hands_on_scope
REF-c58763f7e0f4,Prototype easing and spring animations,https://help.figma.com/hc/en-us/articles/360051748654-Prototype-easing-and-spring-animations,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8b2faef28b81,Add links to text,https://help.figma.com/hc/en-us/articles/360045942953-Add-links-to-text,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-d9736aa2151f,Apply effects to layers,https://help.figma.com/hc/en-us/articles/360041488473-Apply-effects-to-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-c8009b9df832,Adjust the properties of an image,https://help.figma.com/hc/en-us/articles/360041098433-Adjust-the-properties-of-an-image,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-18f6930c3144,Measure distances between layers,https://help.figma.com/hc/en-us/articles/360039956974-Measure-distances-between-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-49792acb5487,The difference between frames and groups,https://help.figma.com/hc/en-us/articles/360039832054-The-difference-between-frames-and-groups,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-23d562842c82,"Design, prototype, and explore layer properties in the right sidebar",https://help.figma.com/hc/en-us/articles/360039832014-Design-prototype-and-explore-layer-properties-in-the-right-sidebar,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5ffef6cbc61f,Incomplete merges or updates,https://help.figma.com/hc/en-us/articles/5691750511383-Incomplete-merges-or-updates,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-ebd0feee2137,Adjust corner radius and smoothing,https://help.figma.com/hc/en-us/articles/360050986854-Adjust-corner-radius-and-smoothing,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-ca1efd72d82f,Lock and unlock layers,https://help.figma.com/hc/en-us/articles/360041596573-Lock-and-unlock-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-b5ba3cae8204,Crop an image,https://help.figma.com/hc/en-us/articles/360040675194-Crop-an-image,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-2ef76c7a21ec,Boolean operations,https://help.figma.com/hc/en-us/articles/360039957534-Boolean-operations,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-b26f253de36f,"Arc tool: create arcs, semi-circles, and rings",https://help.figma.com/hc/en-us/articles/360040450173-Arc-tool-create-arcs-semi-circles-and-rings,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-eda5407115a5,Add emojis and smart symbols to text,https://help.figma.com/hc/en-us/articles/360039957174-Add-emojis-and-smart-symbols-to-text,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4a3b057e796e,Enable access to libraries in your drafts,https://help.figma.com/hc/en-us/articles/360038743434-Enable-access-to-libraries-in-your-drafts,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-6e01e5b1f3fe,Edit main components,https://help.figma.com/hc/en-us/articles/360038665934-Edit-main-components,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-04fe301ebbaf,Apply changes to instances,https://help.figma.com/hc/en-us/articles/360039150733-Apply-changes-to-instances,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-11a6f44a2f10,Flatten layers,https://help.figma.com/hc/en-us/articles/30101373312279-Flatten-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-2d3b6304f909,Sample colors with the eyedropper tool,https://help.figma.com/hc/en-us/articles/27643269375767-Sample-colors-with-the-eyedropper-tool,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-59fd17c01029,Use expressions in prototypes,https://help.figma.com/hc/en-us/articles/15253194385943-Use-expressions-in-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4b73be4ba8e9,Masks,https://help.figma.com/hc/en-us/articles/360040450253-Masks,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f8d5f4cc81f7,Create bulleted and numbered lists,https://help.figma.com/hc/en-us/articles/360040449773-Create-bulleted-and-numbered-lists,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-30a3bacd6261,Enable a library for a team,https://help.figma.com/hc/en-us/articles/360039234953-Enable-a-library-for-a-team,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0bd310cf1c20,Swap components and instances,https://help.figma.com/hc/en-us/articles/360039150413-Swap-components-and-instances,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-e09248273d4f,Create and use animated components,https://help.figma.com/hc/en-us/articles/41307940738967-Create-and-use-animated-components,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8c1d297ea08a,Use variables in prototypes,https://help.figma.com/hc/en-us/articles/14506587589399-Use-variables-in-prototypes,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-6d4a47830731,View and adjust colors in a mixed selection,https://help.figma.com/hc/en-us/articles/360042553434-View-and-adjust-colors-in-a-mixed-selection,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-5064118508d3,Toggle visibility to hide layers,https://help.figma.com/hc/en-us/articles/360041112614-Toggle-visibility-to-hide-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-8898017d4a2c,"Hide styles, components, and variables when publishing",https://help.figma.com/hc/en-us/articles/360039238193-Hide-styles-components-and-variables-when-publishing,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-4da87aae5324,Edit instances with component properties,https://help.figma.com/hc/en-us/articles/8883757553943-Edit-instances-with-component-properties,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f1fbf8ae8bcd,About color models,https://help.figma.com/hc/en-us/articles/360043042113-About-color-models,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0bd826ce539c,Rename Layers,https://help.figma.com/hc/en-us/articles/360039958934-Rename-Layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-634b9710db34,Use icon fonts,https://help.figma.com/hc/en-us/articles/360040449513-Use-icon-fonts,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-e77f4f387472,Remove your access to a library,https://help.figma.com/hc/en-us/articles/360038743894-Remove-your-access-to-a-library,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-f53ad4aca36f,Name and organize components,https://help.figma.com/hc/en-us/articles/360038663994-Name-and-organize-components,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-ee38ec78d192,Use OpenType features,https://help.figma.com/hc/en-us/articles/4913951097367-Use-OpenType-features,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-1e40bf62c45c,Unpublish a library,https://help.figma.com/hc/en-us/articles/360039236853-Unpublish-a-library,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-db675e9af12f,Use variable fonts,https://help.figma.com/hc/en-us/articles/5579502031511-Use-variable-fonts,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-a74285e902e5,Copy and paste properties between layers,https://help.figma.com/hc/en-us/articles/4412765442967-Copy-and-paste-properties-between-layers,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-742f397f7e2c,Arrange layers with Smart selection,https://help.figma.com/hc/en-us/articles/360040450233-Arrange-layers-with-Smart-selection,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-20e12363abcc,"Add text in Chinese, Japanese, and Korean",https://help.figma.com/hc/en-us/articles/360040449673-Add-text-in-Chinese-Japanese-and-Korean,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-ee6ad7c11de9,Add right-to-left text,https://help.figma.com/hc/en-us/articles/4972283635863-Add-right-to-left-text,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-1d3d49e771cc,Apply constraints to define how layers resize,https://help.figma.com/hc/en-us/articles/360039957734-Apply-constraints-to-define-how-layers-resize,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-0e84736e0896,Create layout guides,https://help.figma.com/hc/en-us/articles/360040450513-Create-layout-guides,body-retrieved-not-reviewed,2026-09-20,"public Design article body, 2026-09-20",not established by this catalog
REF-865ee954bb92,Combine layout guides and constraints,https://help.figma.com/hc/en-us/articles/360039957934-Combine-layout-guides-and-constraints,body-retrieved-not-reviewed; sections-reviewed-and-applied-in-fixture,2026-09-20,"public Design article body, 2026-09-20",bounded Figma fixture; see evidence
REF-33d13fdf2a4d,exportAsync — Figma Plugin API,https://developers.figma.com/docs/plugins/api/properties/nodes-exportasync/,sections-reviewed-and-applied,2026-09-20,Export formats and return types; SVG_STRING returns a string. Applied SVG export in E10; native MP4 exported via Figma export tool. No claim of lossless Figma reimport.,tools/figma/evidence/lab/motion-and-vector.md
